HER_A_Local_DonneeBrute
Calque,Style,Ville,Batiment,Niveau,Local,Surface,TypologieEspace,Societe,Division,Service,(CP)_PosteTravail,(CP)_PositionCollaborative,(CP)_PostePassage,[(CP)_PosteTravail]+[(CP)_PositionCollaborative]+[(CP)_PostePassage],Quantité,
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,046,11.93,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,046b,4.29,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,050,12.61,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,069,13.4,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,081,20.02,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,082,15.72,--,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,10.28,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,009,27.7,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,010,23.18,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,015,245.95,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,022,398.1,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,025,215.33,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,040,388.1,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,042,312.22,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,042,312.22,Atelier,--,--,--,0,0,0,0 pos.,2
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,050,8.92,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,060,46.7,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,062,13.95,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,080,29.93,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,083,16.15,Atelier,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,004,29.18,Bureau,--,--,--,1,0,0,1 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,011,48.13,Bureau,--,--,--,6,0,0,6 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,013,17.25,Bureau,--,--,--,1,2,0,3 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,043,16.15,Bureau,--,--,--,1,0,0,1 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,047a,13.54,Bureau,--,--,--,2,0,0,2 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,047b,13.82,Bureau,--,--,--,1,2,0,3 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,048,30.83,Bureau,--,--,--,6,0,0,6 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,050,7.87,Bureau,--,--,--,1,0,0,1 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,055,7.68,Bureau,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,056,6.66,Bureau,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,063,9.14,Bureau,--,--,--,1,0,0,1 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,064,11.77,Bureau,--,--,--,2,0,0,2 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,073,8.44,Bureau,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,61,12.57,Bureau,--,--,--,2,0,0,2 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,0.74,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,2.03,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,2.7,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,4.72,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,4.75,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,4.84,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,4.98,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,17.2,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,28.62,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,60.33,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,61.1,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
