HER_A_Local_DonneeBrute
Calque,Style,Ville,Batiment,Niveau,Local,Surface,TypologieEspace,Societe,Division,Service,(CP)_PosteTravail,(CP)_PositionCollaborative,(CP)_PostePassage,[(CP)_PosteTravail]+[(CP)_PositionCollaborative]+[(CP)_PostePassage],Quantité,
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,217,13.09,Salle de réunion,--,--,--,0,10,0,10 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,214,9.2,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,216,8.83,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,,0.29,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,,0.62,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,,0.68,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,,0.83,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+2|HER_A_Local,HER_A_Local,,13-15 LVL,R+2,,0.97,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,301,24.24,Bureau,HI,HERMES INTERNATIONAL,DIR. DES RESSOURCES HUMAINES,3,3,0,6 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,302,16.49,Bureau,HI,HERMES INTERNATIONAL,DIR. DES RESSOURCES HUMAINES,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,303,25.02,Bureau,HI,HERMES INTERNATIONAL,DIR. DES RESSOURCES HUMAINES,1,6,0,7 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,304,16.5,Bureau,HI,HERMES INTERNATIONAL,DIR. DES RESSOURCES HUMAINES,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,305,16.49,Bureau,HI,HERMES INTERNATIONAL,DIR. DES RESSOURCES HUMAINES,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,306,25.01,Bureau,HI,HERMES INTERNATIONAL,DIR. INDUSTRIELLE,4,2,0,6 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,307,16.49,Bureau,HI,HERMES INTERNATIONAL,DIR. INDUSTRIELLE,2,0,0,2 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,308,25.02,Bureau,HI,HERMES INTERNATIONAL,DIR. INDUSTRIELLE,1,7,0,8 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,309,16.49,Bureau,HI,HERMES INTERNATIONAL,DIR. INDUSTRIELLE,1,0,0,1 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,310,24.19,Bureau,HI,HERMES INTERNATIONAL,DIR. INDUSTRIELLE,4,0,0,4 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,2.25,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,4.57,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,4.98,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,8.03,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,11.3,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,316,55.31,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,0.59,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,0.66,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,1.4,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,319,1.24,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,12.63,Pause Détente,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,318,10.25,Reprographie,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,313,14.82,Salle de réunion,--,--,--,0,6,0,6 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,315,9.34,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,317,8.85,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,0.29,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,0.62,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,0.68,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,0.97,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,,1.39,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+3|HER_A_Local,HER_A_Local,,13-15 LVL,R+3,314,7.85,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,401,24.21,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,3,0,0,3 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,401A,16.49,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,2,0,0,2 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,402,16.49,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,403,25.05,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,4,0,0,4 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,404,16.46,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,405,25.01,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,3,0,0,3 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,406,16.5,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,407,25.02,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,3,0,0,3 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,408,25.02,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,4,0,0,4 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,409,16.03,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,0,0,1 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,4.57,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,4.98,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,8.03,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,11.3,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,413,55.3,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.59,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.66,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,1.24,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,416,1.24,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,415,23.16,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,13.11,Pause Détente,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,411,18.59,Salle de réunion,--,--,--,0,7,0,7 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,412,9.2,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,414,8.83,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.29,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.68,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.73,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.87,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,0.97,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+4|HER_A_Local,HER_A_Local,,13-15 LVL,R+4,,1.44,Stock,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,501,15.65,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,502,24.93,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,4,0,0,4 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,503,42,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,5,3,0,8 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,505,42.11,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,5,4,0,9 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,507,16.44,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,2,0,3 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,508,24.93,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,4,0,0,4 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,509,16.44,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,3,0,4 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,510,24.15,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,3,0,0,3 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,511,18.4,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,4,0,5 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,512,20.56,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,3,0,0,3 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,513,13.92,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,2,0,0,2 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,514,35.54,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,7,0,0,7 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,516,13.92,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,0,0,1 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,517,13.79,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,0,0,1 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,518,28.35,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,7,0,8 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,519,13.92,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,3,0,4 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,520,21.08,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,3,0,0,3 pos.,1
